Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Nameplate Energy Capacity (MWh),DC Net Capacity (MW),Planned Derate Year,Planned Derate Month,Planned Derate of Summer Capacity (MW),Planned Uprate Year,Planned Uprate Month,Planned Uprate of Summer Capacity (MW),Latitude,Longitude
56742,Notus Clean Energy LLC,57414.0,Notus Wind 1,Map,Map,MA,Barnstable,ISNE,IPP Non-CHP,1,,1.7,1.7,1.7,Onshore Wind Turbine,WND,WT,7.0,2010.0,7,2035,(OP) Operating, , , , , , , , ,41.6083,-70.6089
56769,Consolidated Edison Development Inc.,57473.0,Dartmouth Solar,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,DSMA,,1.6,1.6,1.6,Solar Photovoltaic,SUN,PV,3.0,2011.0, , ,(OP) Operating, ,2, , , , , , ,41.715804,-70.97445
56795,Chittenden County Solar Partners LLC,57481.0,Chittenden County Solar Partners,Map,Map,VT,Chittenden,ISNE,IPP Non-CHP,01,,2.2,2.1,2.1,Solar Photovoltaic,SUN,PV,5.0,2011.0, , ,(OP) Operating, ,2.2, , , , , , ,44.436111,-73.14528
60453,Onward Energy,57531.0,Bingham Wind,Map,Map,ME,Piscataquis,ISNE,IPP Non-CHP,1,,186.0,186,186,Onshore Wind Turbine,WND,WT,12.0,2016.0, , ,(OP) Operating, , , , , , , , ,45.103333,-69.76194
56909,Record Hill Wind LLC,57568.0,Record Hill Wind,Map,Map,ME,Oxford,ISNE,IPP Non-CHP,RHW,,50.6,50.6,50.6,Onshore Wind Turbine,WND,WT,1.0,2012.0, , ,(OP) Operating, , , , , , , , ,44.633611,-70.62778
4180,Connecticut Mun Elec Engy Coop,57598.0,Bridge Street 1 & 2,Map,Map,CT,New London,ISNE,Electric Utility,BS1,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,8.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.362778,-72.0825
4180,Connecticut Mun Elec Engy Coop,57598.0,Bridge Street 1 & 2,Map,Map,CT,New London,ISNE,Electric Utility,BS2,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,7.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.362778,-72.0825
4180,Connecticut Mun Elec Engy Coop,57599.0,"Fort Hill 1, 2, 3 & 4",Map,Map,CT,New London,ISNE,Electric Utility,FH1,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,8.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.4711,-72.1022
4180,Connecticut Mun Elec Engy Coop,57599.0,"Fort Hill 1, 2, 3 & 4",Map,Map,CT,New London,ISNE,Electric Utility,FH2,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,8.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.4711,-72.1022
4180,Connecticut Mun Elec Engy Coop,57599.0,"Fort Hill 1, 2, 3 & 4",Map,Map,CT,New London,ISNE,Electric Utility,FH3,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,8.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.4711,-72.1022
4180,Connecticut Mun Elec Engy Coop,57599.0,"Fort Hill 1, 2, 3 & 4",Map,Map,CT,New London,ISNE,Electric Utility,FH4,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,8.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.4711,-72.1022
4180,Connecticut Mun Elec Engy Coop,57600.0,Fishers Island 1,Map,Map,NY,Suffolk,ISNE,Electric Utility,FI1,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,12.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.268611,-72.01
4180,Connecticut Mun Elec Engy Coop,57601.0,Gary Court 1 & 2,Map,Map,CT,New London,ISNE,Electric Utility,GC1,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,7.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.3367,-72.02
4180,Connecticut Mun Elec Engy Coop,57601.0,Gary Court 1 & 2,Map,Map,CT,New London,ISNE,Electric Utility,GC2,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,7.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.3367,-72.02
4180,Connecticut Mun Elec Engy Coop,57602.0,Jewett City 1,Map,Map,CT,New London,ISNE,Electric Utility,JC1,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,2.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.6041,-71.9825
4180,Connecticut Mun Elec Engy Coop,57603.0,LNG 1 & 2,Map,Map,CT,New London,ISNE,Electric Utility,LNG1,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,4.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.5694,-72.1175
4180,Connecticut Mun Elec Engy Coop,57603.0,LNG 1 & 2,Map,Map,CT,New London,ISNE,Electric Utility,LNG2,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,4.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.5694,-72.1175
4180,Connecticut Mun Elec Engy Coop,57604.0,Lebanon Pines 1 & 2,Map,Map,CT,New London,ISNE,Electric Utility,LP1,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,4.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.5683,-72.2322
4180,Connecticut Mun Elec Engy Coop,57604.0,Lebanon Pines 1 & 2,Map,Map,CT,New London,ISNE,Electric Utility,LP2,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,4.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.5683,-72.2322
4180,Connecticut Mun Elec Engy Coop,57605.0,Water Treatment 1 & 2,Map,Map,CT,New London,ISNE,Electric Utility,WT1,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,10.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.3469,-72.0411
4180,Connecticut Mun Elec Engy Coop,57605.0,Water Treatment 1 & 2,Map,Map,CT,New London,ISNE,Electric Utility,WT2,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,10.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.3469,-72.0411
13831,City of Norwich - (CT),57624.0,Norwich WWTP,Map,Map,CT,New London,ISNE,Commercial Non-CHP,1,,2.0,2,2,Petroleum Liquids,DFO,IC,5.0,2006.0, , ,(OP) Operating, , , , , , , , ,41.5256,-72.0833
56992,Foxwoods Resort Casino,57666.0,Foxwoods CoGen,Map,Map,CT,New London,ISNE,Commercial CHP,CT1,1,6.6,6,7.3,Natural Gas Fired Combined Cycle,NG,CT,6.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.4731,-71.9606
56992,Foxwoods Resort Casino,57666.0,Foxwoods CoGen,Map,Map,CT,New London,ISNE,Commercial CHP,CT2,1,6.6,6,7.3,Natural Gas Fired Combined Cycle,NG,CT,6.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.4731,-71.9606
56992,Foxwoods Resort Casino,57666.0,Foxwoods CoGen,Map,Map,CT,New London,ISNE,Commercial CHP,STG1,1,3.0,2.5,0.5,Natural Gas Fired Combined Cycle,NG,CA,7.0,2016.0, , ,(OP) Operating, , , , , , , , ,41.4731,-71.9606
56999,Western Massachusetts Electric Company,57674.0,Indian Orchard PV Facility,Map,Map,MA,Hampden,ISNE,Electric Utility,1,,1.9,1.9,1.9,Solar Photovoltaic,SUN,PV,12.0,2011.0, , ,(OP) Operating, ,2.3, , , , , , ,42.151389,-72.49889
56999,Western Massachusetts Electric Company,57676.0,Silver Lake Solar Photovoltaic Facility,Map,Map,MA,Berkshire,ISNE,Electric Utility,1,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,12.0,2010.0, , ,(OP) Operating, ,1.8, , , , , , ,42.4525,-73.2403
57015,Third Taxing District of Norwalk,57689.0,Norden 1-3,Map,Map,CT,Fairfield,ISNE,Electric Utility,NORD1,,2.0,2,2,Petroleum Liquids,DFO,IC,6.0,2004.0,5,2026,(OS) Out of service and NOT expected to return to service in next calendar year, , , , , , , , ,41.1117,-73.3928
57015,Third Taxing District of Norwalk,57689.0,Norden 1-3,Map,Map,CT,Fairfield,ISNE,Electric Utility,NORD2,,2.0,2,2,Petroleum Liquids,DFO,IC,6.0,2004.0,5,2026,(OS) Out of service and NOT expected to return to service in next calendar year, , , , , , , , ,41.1117,-73.3928
57015,Third Taxing District of Norwalk,57689.0,Norden 1-3,Map,Map,CT,Fairfield,ISNE,Electric Utility,NORD3,,2.0,2,2,Petroleum Liquids,DFO,IC,6.0,2004.0,5,2026,(OS) Out of service and NOT expected to return to service in next calendar year, , , , , , , , ,41.1117,-73.3928
11806,Massachusetts Mun Wholes Electric Co,57721.0,Berkshire Wind Power Project,Map,Map,MA,Berkshire,ISNE,Electric Utility,BWP,,15.0,15,15,Onshore Wind Turbine,WND,WT,5.0,2011.0, , ,(OP) Operating, , , , , , , , ,42.586667,-73.275
11806,Massachusetts Mun Wholes Electric Co,57721.0,Berkshire Wind Power Project,Map,Map,MA,Berkshire,ISNE,Electric Utility,HN-8,,2.3,2.3,2.3,Onshore Wind Turbine,WND,WT,9.0,2019.0, , ,(OP) Operating, , , , , , , , ,42.586667,-73.275
11806,Massachusetts Mun Wholes Electric Co,57721.0,Berkshire Wind Power Project,Map,Map,MA,Berkshire,ISNE,Electric Utility,HN-9,,2.3,2.3,2.3,Onshore Wind Turbine,WND,WT,9.0,2019.0, , ,(OP) Operating, , , , , , , , ,42.586667,-73.275
57123,Middlebury College Biomass,57804.0,Middlebury College,Map,Map,VT,Addison,ISNE,Commercial CHP,2,,0.6,0.4,0.6,Wood/Wood Waste Biomass,WDS,ST,1.0,1985.0, , ,(OS) Out of service and NOT expected to return to service in next calendar year, , , , , , , , ,44.0075,-73.17694
57123,Middlebury College Biomass,57804.0,Middlebury College,Map,Map,VT,Addison,ISNE,Commercial CHP,3,,0.8,0.3,0.8,Wood/Wood Waste Biomass,WDS,ST,1.0,1999.0, , ,(OP) Operating, , , , , , , , ,44.0075,-73.17694
56769,Consolidated Edison Development Inc.,57838.0,Dartmouth II Solar,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,D2MA,,2.0,2,2,Solar Photovoltaic,SUN,PV,6.0,2012.0, , ,(OP) Operating, ,2.5, , , , , , ,41.680556,-71.03083
9442,Town of Ipswich - (MA),57855.0,Ipswich Wind Turbine,Map,Map,MA,Essex,ISNE,Electric Utility,1,,1.6,1.6,1.6,Onshore Wind Turbine,WND,WT,5.0,2011.0, , ,(OP) Operating, , , , , , , , ,42.716389,-70.84194
57309,Holyoke Solar LLC,57931.0,Holyoke Solar Cooperative at Mueller,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,PV1,,2.7,2.7,2.7,Solar Photovoltaic,SUN,PV,12.0,2011.0, , ,(OP) Operating, ,3.5, , , , , , ,42.190909,-72.68242
56769,Consolidated Edison Development Inc.,57934.0,Douglas Solar,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DOMA,,2.0,2,2,Solar Photovoltaic,SUN,PV,12.0,2012.0, , ,(OP) Operating, ,2.5, , , , , , ,42.06,-71.73
57318,"Luminace Solar Net Metering, LLC",57941.0,Town of Uxbridge MA at Commerce Dr,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,PV1,,1.8,1.8,1.8,Solar Photovoltaic,SUN,PV,6.0,2012.0, , ,(OP) Operating, ,2.3, , , , , , ,42.043889,-71.6175
57319,"Luminace Solar Massachusetts, LLC",57942.0,Town of Norfolk MA at Medway Branch,Map,Map,MA,Norfolk,ISNE,IPP Non-CHP,PV1,,1.2,1.2,1.2,Solar Photovoltaic,SUN,PV,6.0,2012.0, , ,(OP) Operating, ,1.6, , , , , , ,42.127778,-71.34028
7601,Green Mountain Power Corp,57979.0,Kingdom Community Wind,Map,Map,VT,Orleans,ISNE,Electric Utility,KCW,,65.0,65,65,Onshore Wind Turbine,WND,WT,11.0,2012.0, , ,(OP) Operating, , , , , , , , ,44.748333,-72.42528
56769,Consolidated Edison Development Inc.,57989.0,Groveland Solar,Map,Map,MA,Essex,ISNE,IPP Non-CHP,GSMA,,3.2,3.2,3.2,Solar Photovoltaic,SUN,PV,12.0,2012.0, , ,(OP) Operating, ,3.5, , , , , , ,42.751111,-71.03722
56769,Consolidated Edison Development Inc.,57990.0,Shrewsbury Solar,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,SSMA,,2.5,2.5,2.5,Solar Photovoltaic,SUN,PV,10.0,2012.0, , ,(OP) Operating, ,3.5, , , , , , ,42.266111,-71.69583
57365,Consolidated Edison Solutions Inc.,57992.0,Boston Scientific Solar,Map,Map,MA,Norfolk,ISNE,IPP Non-CHP,BSMA,,1.1,1.1,1.1,Solar Photovoltaic,SUN,PV,12.0,2012.0, , ,(OP) Operating, ,1.3, , , , , , ,42.293333,-71.03389
64421,NexteraEnergy,58004.0,Granite Reliable Power,Map,Map,NH,Coos,ISNE,IPP Non-CHP,1,,99.0,99,99,Onshore Wind Turbine,WND,WT,2.0,2012.0, , ,(OP) Operating, , , , , , , , ,44.704444,-71.2925
57401,Mt Wachusett Community College,58025.0,Mt Wachusett Community College,Map,Map,MA,Worcester,ISNE,Commercial Non-CHP,WTG1,,1.7,1.7,1.7,Onshore Wind Turbine,WND,WT,3.0,2011.0, , ,(OP) Operating, , , , , , , , ,42.588583,-71.98419
57401,Mt Wachusett Community College,58025.0,Mt Wachusett Community College,Map,Map,MA,Worcester,ISNE,Commercial Non-CHP,WTG2,,1.7,1.7,1.7,Onshore Wind Turbine,WND,WT,3.0,2011.0, , ,(OP) Operating, , , , , , , , ,42.588583,-71.98419
57402,CPV Spruce Mountain Wind LLC,58026.0,Spruce Mountain WInd,Map,Map,ME,Oxford,ISNE,IPP Non-CHP,1,,20.0,20,20,Onshore Wind Turbine,WND,WT,12.0,2011.0, , ,(OP) Operating, , , , , , , , ,44.415587,-70.55981
57365,Consolidated Edison Solutions Inc.,58032.0,Padelford Solar,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,PSMA,,2.2,2.2,2.2,Solar Photovoltaic,SUN,PV,12.0,2012.0, , ,(OP) Operating, ,2.9, , , , , , ,41.853333,-71.065
57406,Deepwater Wind Block Island LLC,58035.0,Block Island Wind Farm,Map,Map,RI,Washington,ISNE,IPP Non-CHP,BIWF,,30.0,29.3,29.3,Offshore Wind Turbine,WND,WS,12.0,2016.0, , ,(OP) Operating, , , , , , , , ,41.114722,-71.52111
57430,"Berlin Station, LLC",58054.0,Burgess BioPower,Map,Map,NH,Coos,ISNE,IPP Non-CHP,ST01,,75.0,67.5,67.5,Wood/Wood Waste Biomass,WDS,ST,11.0,2013.0, , ,(OP) Operating, , , , , , , , ,44.471944,-71.17528
57443,MWRA Charlestown,58065.0,Charlestown Wind Turbine,Map,Map,MA,Suffolk,ISNE,IPP Non-CHP,CWT1,,1.5,1.5,1.5,Onshore Wind Turbine,WND,WT,10.0,2011.0, , ,(OP) Operating, , , , , , , , ,42.391389,-71.07083
57464,Kimberly-Clark Corporation,58084.0,"Kimberly Clark-Unit 1,2,3",Map,Map,CT,Litchfield,ISNE,Industrial CHP,GT100,KCNM,16.1,14.5,16.1,Natural Gas Fired Combined Cycle,NG,CT,4.0,2008.0, , ,(OP) Operating, , , , , , , , ,41.558333,-73.41361
57464,Kimberly-Clark Corporation,58084.0,"Kimberly Clark-Unit 1,2,3",Map,Map,CT,Litchfield,ISNE,Industrial CHP,GT200,,16.1,14.5,16.1,Natural Gas Fired Combustion Turbine,NG,GT,6.0,2008.0, , ,(OP) Operating, , , , , , , , ,41.558333,-73.41361
57464,Kimberly-Clark Corporation,58084.0,"Kimberly Clark-Unit 1,2,3",Map,Map,CT,Litchfield,ISNE,Industrial CHP,GT300,KCNM,4.1,4.1,4.1,Natural Gas Fired Combined Cycle,NG,CA,12.0,2008.0, , ,(OP) Operating, , , , , , , , ,41.558333,-73.41361
60281,"Altus Power America Management, LLC",58097.0,Green Meadows,Map,Map,MA,Barnstable,ISNE,IPP Non-CHP,1,,3.5,3.5,3.5,Solar Photovoltaic,SUN,PV,5.0,2014.0, , ,(OP) Operating, ,4.3, , , , , , ,41.669444,-70.53194
60642,"Dunn Paper East Hartford, LLC",58116.0,Cellu Tissue,Map,Map,CT,Hartford,ISNE,Industrial Non-CHP,GEN1,,3.0,2.5,2.5,Natural Gas Internal Combustion Engine,NG,IC,5.0,2009.0, , ,(OP) Operating, , , , , , , , ,41.776111,-72.60667
15399,Avangrid Renewables LLC,58141.0,Groton Wind LLC,Map,Map,NH,Grafton,ISNE,IPP Non-CHP,1,,48.0,48,48,Onshore Wind Turbine,WND,WT,12.0,2012.0, , ,(OP) Operating, , , , , , , , ,43.7681,-71.8189
65432,CVI CleanCapital Solar 1 LLC,58144.0,SVEP Solar Project Company,Map,Map,VT,Bennington,ISNE,IPP Non-CHP,SVEP1,,2.0,2,2,Solar Photovoltaic,SUN,PV,12.0,2012.0, , ,(OP) Operating, ,2.2, , , , , , ,42.753611,-73.22611
65432,CVI CleanCapital Solar 1 LLC,58145.0,Williamstown Solar,Map,Map,VT,Orange,ISNE,IPP Non-CHP,WTS_1,,2.0,2,2,Solar Photovoltaic,SUN,PV,12.0,2012.0, , ,(OP) Operating, ,2.5, , , , , , ,44.113056,-72.60583
58120,Danbury Hospital,58152.0,Danbury Hospital Cogen Plant,Map,Map,CT,Fairfield,ISNE,Commercial CHP,GEN1,,4.3,3.6,3.5,Natural Gas Fired Combustion Turbine,NG,GT,11.0,2011.0, , ,(OP) Operating, , , , , , , , ,41.405278,-73.4475
58122,Eastern Maine Medical Center,58153.0,Eastern Maine Medical Center,Map,Map,ME,Penobscot,ISNE,Commercial CHP,COGE,,3.8,3.8,5,Natural Gas Fired Combustion Turbine,NG,GT,10.0,2006.0, , ,(OP) Operating, , , , , , , , ,44.808333,-68.75083
58131,Wesleyan University,58158.0,Wesleyan University Cogen 1,Map,Map,CT,Middlesex,ISNE,Commercial CHP,1,,2.4,2.3,2.3,Natural Gas Internal Combustion Engine,NG,IC,2.0,2009.0, , ,(OP) Operating, , , , , , , , ,41.556389,-72.65389
58130,University of Connecticut,58159.0,UCONN Cogen Facility,Map,Map,CT,Tolland,ISNE,Commercial CHP,CGT1,STG1,6.9,6.4,6.4,Natural Gas Fired Combined Cycle,NG,CT,3.0,2006.0, , ,(OP) Operating, , , , , , , , ,41.809167,-72.25417
58130,University of Connecticut,58159.0,UCONN Cogen Facility,Map,Map,CT,Tolland,ISNE,Commercial CHP,CGT2,STG1,6.9,6.4,6.4,Natural Gas Fired Combined Cycle,NG,CT,3.0,2006.0, , ,(OP) Operating, , , , , ,2025,5,0.5,41.809167,-72.25417
58130,University of Connecticut,58159.0,UCONN Cogen Facility,Map,Map,CT,Tolland,ISNE,Commercial CHP,CGT3,STG1,6.9,6.4,6.4,Natural Gas Fired Combined Cycle,NG,CT,3.0,2006.0, , ,(OP) Operating, , , , , , , , ,41.809167,-72.25417
58130,University of Connecticut,58159.0,UCONN Cogen Facility,Map,Map,CT,Tolland,ISNE,Commercial CHP,STG1,STG1,5.0,4.9,4.9,Natural Gas Fired Combined Cycle,NG,CA,3.0,2006.0, , ,(OP) Operating, , , , , , , , ,41.809167,-72.25417
58109,President & Trustees of Williams College,58160.0,Williams College - Campus CHP,Map,Map,MA,Berkshire,ISNE,Commercial CHP,GEN2,,3.0,3,3,Natural Gas Steam Turbine,NG,ST,3.0,2003.0, , ,(OP) Operating, , , , , , , , ,42.709722,-73.20222
58109,President & Trustees of Williams College,58160.0,Williams College - Campus CHP,Map,Map,MA,Berkshire,ISNE,Commercial CHP,GEN4,,2.0,2,2,Petroleum Liquids,DFO,IC,12.0,2017.0, , ,(OP) Operating, , , , , , , , ,42.709722,-73.20222
58109,President & Trustees of Williams College,58160.0,Williams College - Campus CHP,Map,Map,MA,Berkshire,ISNE,Commercial CHP,GEN5,,2.0,2,2,Petroleum Liquids,DFO,IC,12.0,2017.0, , ,(OP) Operating, , , , , , , , ,42.709722,-73.20222
58138,The Trustees of Smith College,58166.0,Smith College Central Heating Plant,Map,Map,MA,Hampshire,ISNE,Commercial CHP,GT-1,,5.3,2.7,3.5,Natural Gas Fired Combustion Turbine,NG,GT,10.0,2008.0, , ,(OP) Operating, , , , , , , , ,42.3125,-72.63944
57365,Consolidated Edison Solutions Inc.,58174.0,Wilson Solar,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,WSMA,,2.0,2,2,Solar Photovoltaic,SUN,PV,6.0,2013.0, , ,(OP) Operating, ,2.5, , , , , , ,42.264167,-71.98
58099,Emcor Energy Services,58180.0,UNH 7.9 MW Plant,Map,Map,NH,Strafford,ISNE,Commercial CHP,1,,7.9,7.9,7.9,Landfill Gas,LFG,GT,9.0,2006.0, , ,(OP) Operating, , , , , , , , ,43.13674,-70.93613
58156,Rand Whitney Containerboard L.P.,58184.0,Rand Whitney CHP Plant,Map,Map,CT,New London,ISNE,Industrial CHP,TG-1,,16.5,16.5,16.5,Natural Gas Fired Combustion Turbine,NG,GT,4.0,2005.0, , ,(OP) Operating, , , , , , , , ,41.452778,-72.13611
58152,Amherst College,58185.0,Amherst College Co Gen,Map,Map,MA,Hampshire,ISNE,Commercial CHP,CTG,,1.2,1.2,1.2,Natural Gas Fired Combustion Turbine,NG,GT,11.0,2006.0, , ,(OP) Operating, , , , , , , , ,42.371667,-72.51222
58185,"FirstLight Power Resources, Inc. - MA",58210.0,NFM Solar Power LLC,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,1,,1.9,1.9,1.9,Solar Photovoltaic,SUN,PV,3.0,2012.0, , ,(OP) Operating, ,2, , , , , , ,42.610833,-72.47417
56769,Consolidated Edison Development Inc.,58214.0,West Greenwich Solar,Map,Map,RI,Kent,ISNE,IPP Non-CHP,WGRI,,1.9,1.9,1.9,Solar Photovoltaic,SUN,PV,5.0,2013.0, , ,(OP) Operating, ,2, , , , , , ,41.649444,-71.71
58188,Central Connecticut State University,58224.0,CCSU Co-Gen-STBY Gen,Map,Map,CT,Hartford,ISNE,Commercial CHP,EC#1,,1.3,1.3,1.3,Natural Gas Internal Combustion Engine,NG,IC,5.0,2004.0, , ,(SB) Standby/Backup: available for service but not normally used, , , , , , , , ,41.691389,-72.76861
58188,Central Connecticut State University,58224.0,CCSU Co-Gen-STBY Gen,Map,Map,CT,Hartford,ISNE,Commercial CHP,EC#2,,1.3,1.3,1.3,Natural Gas Internal Combustion Engine,NG,IC,5.0,2004.0, , ,(SB) Standby/Backup: available for service but not normally used, , , , , , , , ,41.691389,-72.76861
58188,Central Connecticut State University,58224.0,CCSU Co-Gen-STBY Gen,Map,Map,CT,Hartford,ISNE,Commercial CHP,GRND,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6.0,2012.0, , ,(SB) Standby/Backup: available for service but not normally used, , , , , , , , ,41.691389,-72.76861
58188,Central Connecticut State University,58224.0,CCSU Co-Gen-STBY Gen,Map,Map,CT,Hartford,ISNE,Commercial CHP,MEMH,,0.7,0.7,0.7,Petroleum Liquids,DFO,IC,10.0,1993.0, , ,(SB) Standby/Backup: available for service but not normally used, , , , , , , , ,41.691389,-72.76861
58213,"New Britain Renewable Energy, LLC",58237.0,CCSU Fuel Cell Project,Map,Map,CT,Hartford,ISNE,Commercial CHP,CCSU,,1.4,1.4,1.4,Other Natural Gas,NG,FC,4.0,2012.0, , ,(OP) Operating, , , , , , , , ,41.691944,-72.76111
60025,Greenbacker Renewable Energy Corporation,58238.0,Georgia Mountain Community Wind Farm,Map,Map,VT,Chittenden,ISNE,IPP Non-CHP,GMCW,,10.0,10,10,Onshore Wind Turbine,WND,WT,12.0,2012.0, , ,(OP) Operating, , , , , , , , ,44.661667,-73.07
65164,CleanCapital Holdings,58270.0,Acushnet AD Makepeace,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,1,,3.5,3.5,3.5,Solar Photovoltaic,SUN,PV,7.0,2012.0, , ,(OP) Operating, ,4.7, , , , , , ,41.798889,-70.74361
65164,CleanCapital Holdings,58271.0,Acushnet Hawes Reed Road,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,1,,1.0,1,1,Solar Photovoltaic,SUN,PV,7.0,2012.0, , ,(OP) Operating, ,1.3, , , , , , ,41.662222,-71.0425
65164,CleanCapital Holdings,58272.0,Easthampton Landfill-City of Easthampton,Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,1,,1.9,1.9,1.9,Solar Photovoltaic,SUN,PV,6.0,2012.0, , ,(OP) Operating, ,2.3, , , , , , ,42.286944,-72.70139
59155,"Evergreen Wind, LLC",58275.0,Mass Midstate Solar 3,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,1,,4.0,4,4,Solar Photovoltaic,SUN,PV,5.0,2014.0, , ,(OP) Operating, ,5.2, , , , , , ,42.219722,-71.87861
59155,"Evergreen Wind, LLC",58276.0,Mass Midstate Solar 2,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,1,,5.0,5,5,Solar Photovoltaic,SUN,PV,5.0,2014.0, , ,(OP) Operating, ,6, , , , , , ,42.170417,-72.20015
59155,"Evergreen Wind, LLC",58279.0,Mass Midstate Solar 1,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,1,,5.0,5,5,Solar Photovoltaic,SUN,PV,5.0,2014.0, , ,(OP) Operating, ,6, , , , , , ,42.219722,-71.87833
59155,"Evergreen Wind, LLC",58280.0,Millbury Solar,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,1,,3.0,3,3,Solar Photovoltaic,SUN,PV,4.0,2014.0, , ,(OP) Operating, ,3.9, , , , , , ,42.164722,-71.795
65432,CVI CleanCapital Solar 1 LLC,58282.0,Leicester One MA Solar LLC,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,1,,4.8,4.8,4.8,Solar Photovoltaic,SUN,PV,1.0,2015.0, , ,(OP) Operating, ,6, , , , , , ,42.222778,-71.87861
58598,"Mass Solar, LLC",58283.0,Freetown Solar,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,1,,4.5,4.5,4.5,Solar Photovoltaic,SUN,PV,3.0,2015.0, , ,(OP) Operating, ,5.8, , , , , , ,41.766389,-70.98083
58300,Ameresco Select Inc,58327.0,Bradley Energy Center,Map,Map,CT,Hartford,ISNE,Commercial CHP,UNIT1,,1.5,1.5,1.5,Natural Gas Internal Combustion Engine,NG,IC,11.0,2002.0, , ,(OP) Operating, , , , , , , , ,41.927102,-72.68314
58300,Ameresco Select Inc,58327.0,Bradley Energy Center,Map,Map,CT,Hartford,ISNE,Commercial CHP,UNIT2,,1.2,1.2,1.2,Natural Gas Internal Combustion Engine,NG,IC,11.0,2002.0, , ,(OP) Operating, , , , , , , , ,41.927102,-72.68314
58300,Ameresco Select Inc,58327.0,Bradley Energy Center,Map,Map,CT,Hartford,ISNE,Commercial CHP,UNIT3,,1.2,1.2,1.2,Natural Gas Internal Combustion Engine,NG,IC,11.0,2002.0, , ,(OP) Operating, , , , , , , , ,41.927102,-72.68314
58300,Ameresco Select Inc,58327.0,Bradley Energy Center,Map,Map,CT,Hartford,ISNE,Commercial CHP,UNIT4,,1.9,1.9,1.9,Natural Gas Internal Combustion Engine,NG,IC,8.0,2010.0, , ,(OP) Operating, , , , , , , , ,41.927102,-72.68314
57365,Consolidated Edison Solutions Inc.,58362.0,Quittacas Pond Solar,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,QPMA,,3.5,3.5,3.5,Solar Photovoltaic,SUN,PV,12.0,2013.0, , ,(OP) Operating, ,4.2, , , , , , ,41.781944,-70.91333
